source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
CAFs,Endothelial,BGN,LY96,0.68890107,0.0,0.25480306,0.3242047544805715,0.9013411340845998,0.076361455,0.8384285,0.08357075569426475,0.42096263050057653
PVL,Cancer Epithelial,POSTN,PTK7,0.25111848,1.0,0.056977965,-0.044425230436224,-0.7993807251898899,0.028789625,0.7104701,1.0,0.4218019470270241
CAFs,Cancer Epithelial,COL6A1,CD44,0.7245169,0.0,0.25456578,0.34917935728147803,0.8059857294481174,0.070625246,0.8383654,0.08357075569426475,0.4223090544508482
PVL,CAFs,SERPING1,LRP1,0.8940666,0.0,0.68559325,0.397059472227648,1.2491787309779014,0.17707936,0.89486974,0.03769302221891731,0.42338315473571486
Plasmablasts,Endothelial,CXCL2,ACKR1,0.8077756,0.0,0.2541855,0.5349603934785896,1.1696613401564324,0.064124845,0.83826405,0.10712649331301338,0.4236582008418356
B-cells,CAFs,HMGB1,SDC1,0.59396815,0.852,0.2541132,0.044682923954579123,-0.015694866227330295,0.035775464,0.8382448,1.0,0.4250103633634128
Cancer Epithelial,Endothelial,CCL5,ACKR1,0.81783205,0.0,0.28312594,0.5480755502055104,1.015789039251477,0.054306656,0.8454409,0.17890870667379827,0.4250103633634128
B-cells,Endothelial,VCAN,SELP,0.2551817,0.305,0.057310004,0.22267213923116297,0.06292761405871083,0.07726771,0.7110674,0.899616207890745,0.42630141595174775
B-cells,PVL,LGALS1,ITGB1,0.8907535,0.997,0.65257895,-0.1983356539907726,-0.897933662872842,0.010523858,0.89252555,1.0,0.4269842334212059
PVL,Myeloid,LGALS3BP,ITGB1,0.58179843,1.0,0.28372,-0.1213766408289653,-0.36495378507319287,0.013416173,0.84557784,1.0,0.42772316710460057
Myeloid,Myeloid,HLA-DMB,CD4,0.6009345,0.0,0.25357002,0.9509865935874082,1.640579670327122,0.49688596,0.83809966,0.017688151342452645,0.42772316710460057
Cancer Epithelial,CAFs,COPA,CD74,0.5718171,1.0,0.25634912,-0.12672664489816754,-1.5212759720405153,0.014777981,0.8388378,1.0,0.42772316710460057
CAFs,Cancer Epithelial,CALM1,KCNN4,0.57147956,0.003,0.2722809,0.43036797181732844,0.27095109930245087,0.0721515,0.84287184,0.33666251321920176,0.4290839605192096
Cancer Epithelial,Myeloid,SLPI,CD4,0.6577866,0.0,0.28460932,1.1512774815284907,1.6075342811102398,0.49199477,0.84578204,0.008285089477133833,0.4290839605192096
CAFs,PVL,TIMP2,ITGB1,0.8895613,0.0,0.6495601,0.35567114853697396,1.2456418565430198,0.09974395,0.892303,0.056517060757592434,0.4305969410694332
Endothelial,Cancer Epithelial,LGALS9,SLC1A5,0.2614421,0.0,0.0574501,0.31509298435686206,0.46718623178032265,0.1148395,0.71131814,0.1671535510236374,0.4307956468493314
Endothelial,Myeloid,TGM2,ITGB1,0.5840055,0.153,0.2852551,0.25829108637002773,0.426026093805313,0.044961616,0.8459298,0.7299519415518138,0.4318140525734915
Endothelial,Myeloid,LGALS1,PTPRC,0.8890733,0.945,0.7893955,0.20856114624789276,-0.10970675714087808,0.033812262,0.90131927,1.0,0.43240759795246897
Endothelial,Cancer Epithelial,LGALS9,CD47,0.5701737,0.0,0.28335154,0.3253442162398529,0.4688940777383348,0.061919335,0.84549296,0.16552279685798507,0.4331833566927463
Plasmablasts,Endothelial,CCL2,ACKR1,0.8186288,0.0,0.28541878,0.42623570813389955,0.4614922378435169,0.037017643,0.8459672,0.45602072148699885,0.4331833566927463
PVL,Cancer Epithelial,COL1A2,SDC1,0.79624075,0.03,0.25105393,0.11952260147437585,-0.2542134147361625,0.06420708,0.83742195,1.0,0.4345557004694911
Cancer Epithelial,PVL,ADAM17,ITGB1,0.74593127,0.0,0.28586847,0.25769805897698683,0.566124065230716,0.05971119,0.8460697,0.1754888060758102,0.4345557004694911
Endothelial,Cancer Epithelial,LAMC1,CD44,0.24291742,0.024,0.0575373,0.11252203627607478,0.03712193852595985,0.0430691,0.71147376,0.679296439076276,0.4352846427704583
CAFs,B-cells,CLEC11A,ITGB1,0.6530729,0.393,0.28705004,0.10100306083498528,0.1588630818037685,0.025374845,0.8463381,0.9731805793003186,0.4359307913496538
Endothelial,Endothelial,CALM1,INSR,0.88577867,0.0,0.69090617,0.4238204055257044,1.14554226099648,0.09411632,0.8952323,0.02937988349150765,0.43603758483881294
PVL,B-cells,LGALS1,CD69,1.1783919,0.019,0.5541083,0.12321901816184856,-0.19180591363406896,0.021375459,0.8844248,1.0,0.43603758483881294
Cancer Epithelial,T-cells,CXCL16,CXCR6,0.56908286,0.0,0.28212017,0.9589789149659085,1.5349778776380831,0.38982007,0.8452083,0.017688151342452645,0.43730892861218357
PVL,Endothelial,CLEC11A,ITGB1,0.5858173,0.817,0.2879727,-0.034773871066135977,-0.1973746976619224,0.025456406,0.84654665,1.0,0.4386899673501126
B-cells,Myeloid,S100A9,CD68,0.7971147,0.0,0.250005,0.839050874703417,1.3918527669465217,0.08911886,0.83713675,0.03689601728811354,0.4386899673501126
B-cells,Myeloid,ANXA1,FPR1,0.24086404,0.993,0.057731092,0.15207048739133572,-0.5279249444628773,0.036242984,0.71181875,1.0,0.4397684369311338
Endothelial,T-cells,S100A8,CD69,0.6588477,0.0,0.24973595,0.4936182832853423,0.9102689353436864,0.02609168,0.8370633,0.27903528937654365,0.440073761406544
Myeloid,Plasmablasts,HMGB1,CXCR4,0.7889284,0.15,0.2889691,0.11192701037565359,-0.05943061891219448,0.02253352,0.8467709,1.0,0.440073761406544
CAFs,CAFs,HMGB1,SDC1,0.6566358,0.982,0.28918535,0.08633929480154866,0.2746287536852,0.04071312,0.8468194,1.0,0.44146061193530317
Myeloid,T-cells,CD58,CD2,0.93271726,0.0,0.55051416,1.1636549790221276,2.101062979630659,0.23128027,0.8840918,0.009994468378161262,0.44150396088828053
PVL,Cancer Epithelial,COL1A2,CD44,0.8098115,0.154,0.28946087,0.032453682562639814,-0.5239436583477215,0.028065173,0.84688115,1.0,0.44285022325754675
Myeloid,Endothelial,LUM,ITGB1,0.5683743,1.0,0.2593389,-0.2863021331895544,-2.246439677212563,0.006087491,0.83962005,1.0,0.44285022325754675
Myeloid,B-cells,C1QB,C1QBP,0.8046724,0.0,0.28973502,0.7381568348774132,1.2630819103774826,0.053606957,0.84694254,0.1823783503130658,0.4442428977802809
Cancer Epithelial,Cancer Epithelial,LGALS1,CD69,0.24752319,1.0,0.05773907,-0.4248705341914995,-2.1110540531716415,0.0022273608,0.71183294,1.0,0.44424697201620944
Plasmablasts,T-cells,FAM3C,CLEC2D,0.59500355,0.0,0.24730906,0.6153355403884756,1.011723821143312,0.06601926,0.8363963,0.09750350509904801,0.445638338570167
Endothelial,Cancer Epithelial,LUM,ITGB1,0.80259037,1.0,0.29024592,-0.09480768342916984,-2.29647304236303,0.0068129743,0.8470567,1.0,0.445638338570167
Endothelial,CAFs,SERPINE1,PLAUR,0.61606216,0.0,0.24702452,0.32574318803531305,0.7606407167170033,0.13735154,0.8363175,0.08116426865341321,0.44703684929002097
CAFs,Endothelial,CXCL12,ITGB1,0.58725166,0.007,0.29032737,0.16923920772924106,0.513579533499172,0.08533183,0.84707487,0.4013388415614471,0.44703684929002097
Endothelial,CAFs,FN1,SDC2,0.5910197,1.0,0.29104438,-0.07295342157981596,-0.5473703309788609,0.026705366,0.84723455,1.0,0.44843828284209153
PVL,B-cells,COL4A1,CD47,0.56669754,0.045,0.25039658,0.1487148228283065,0.502350920273966,0.034762226,0.8372434,0.5333439083572564,0.44843828284209153
B-cells,PVL,COL3A1,ITGA1_ITGB1,0.2498784,0.999,0.0577558,-0.089469406230574,-1.2172925926742044,0.018258564,0.7118627,1.0,0.44872028127689934
Cancer Epithelial,PVL,LUM,ITGB1,0.8776978,0.997,0.61952,-0.07618878075878319,-1.406310370594116,0.01454206,0.8900066,1.0,0.45067153043535374
PVL,Endothelial,FN1,PLAUR,0.59686357,1.0,0.24576215,-0.23833547862425905,-1.0449629314162907,0.008017323,0.8359665,1.0,0.45124977892373386
PVL,PVL,COL18A1,ITGA1_ITGB1,1.0156397,0.0,0.5452607,0.6374061017390141,2.11579316296634,0.33694303,0.88359964,0.017688151342452645,0.4525134963127477
Cancer Epithelial,CAFs,FN1,SDC1,0.66284484,0.64,0.29266024,0.1253269800919212,-0.08737273958762015,0.058081787,0.84759253,1.0,0.45265984692368744
Endothelial,Endothelial,MMP2,PECAM1,0.56591403,0.0,0.25385463,0.3885007819491295,0.5796433249969279,0.090355754,0.8381758,0.11807410216345274,0.45265984692368744
B-cells,Myeloid,S100A8,ITGB2,0.5759691,0.0,0.24552494,0.5783282408070043,0.48584607477660846,0.0544816,0.8359003,0.17633914397987474,0.45265984692368744
Cancer Epithelial,Cancer Epithelial,SPINT1,ST14,0.24118191,0.0,0.058001727,0.7611774402149117,0.6679369159695527,0.42805842,0.7122982,0.07974555376660794,0.45318836776388705
Plasmablasts,Endothelial,CXCL10,ACKR1,0.82147723,0.0,0.29361612,0.5027052136802752,0.32420868017823956,0.046802312,0.847803,0.2676020441779263,0.45407300168323284
PVL,Myeloid,COL1A1,CD44,0.8762843,0.0,0.72727275,0.29961652260516136,0.14414680226462984,0.076266035,0.8976137,0.4222564380694656,0.45435827183374544
Cancer Epithelial,Endothelial,LGALS1,ITGB1,0.56385463,1.0,0.25191957,-0.42458198156777527,-1.9014063652087843,0.0040625976,0.83765614,1.0,0.45548894185756356
Endothelial,PVL,COL15A1,ITGA1_ITGB1,0.6208617,0.0,0.2939341,0.5858493479464145,1.7654074269014388,0.3719164,0.84787285,0.017688151342452645,0.45548894185756356
CAFs,Endothelial,SPON2,ITGB1,0.8760054,0.0,0.764336,0.2910140379051694,0.8103016299877372,0.07966835,0.8998753,0.12320005425525786,0.4562059006838134
CAFs,PVL,COL5A1,ITGA1_ITGB1,0.5631913,0.0,0.2572195,0.5325482505993742,1.7521177164425739,0.4217813,0.8390668,0.017688151342452645,0.4569079755255633
Endothelial,CAFs,COL4A1,SDC1,0.5773475,0.0,0.2448114,0.42068929047097836,1.1937418174247751,0.18220913,0.8357006,0.02659660403178416,0.4569079755255633
B-cells,Myeloid,VCAN,ITGB1,0.25729513,1.0,0.05801513,-0.305907822828674,-1.3786744967030364,0.005021543,0.71232194,1.0,0.45765123452785605
CAFs,Endothelial,MFAP2,NOTCH1,1.0582852,0.0,0.5407969,0.7638751653469458,2.2919798015910557,0.3973573,0.8831762,0.007306830649778743,0.45805627726353093
Endothelial,B-cells,LGALS1,CD69,0.593225,1.0,0.24410717,-0.20308022912630797,-1.162868393549552,0.009416755,0.8355027,1.0,0.45832995338259697
CAFs,Cancer Epithelial,COL6A3,SDC1,0.9184404,0.0,0.294414,0.5719091875046965,1.4892125284673872,0.18793905,0.847978,0.017688151342452645,0.45832995338259697
Plasmablasts,PVL,LUM,ITGB1,0.87558466,1.0,0.61416924,-0.07721273696698766,-1.5333667127410155,0.014416463,0.88958126,1.0,0.4599094451829566
Endothelial,CAFs,MDK,SDC2,0.5612853,0.999,0.2702512,-0.06140116429639842,-0.42820579372409884,0.023329489,0.84237576,1.0,0.461182599926234
Myeloid,Endothelial,CLEC11A,ITGB1,0.59013593,0.76,0.295062,-0.030426477028188716,-0.34521147845208844,0.026083095,0.8481197,1.0,0.461182599926234
Endothelial,B-cells,LUM,ITGB1,0.24366406,1.0,0.058078106,-0.5168367667072551,-3.142014432854775,0.0013632738,0.7124331,1.0,0.46210888461948985
B-cells,Endothelial,CXCL10,ACKR1,0.803866,0.003,0.24293455,0.4889038883048737,0.2975738887777062,0.03872369,0.8351715,0.41250309143351255,0.46261327407861896
B-cells,Cancer Epithelial,TIMP1,CD63,0.87471986,1.0,0.60560244,-0.40081813807376154,-2.0087752250106368,0.008047816,0.88888955,1.0,0.4636241807226583
Myeloid,Cancer Epithelial,HMGB1,SDC1,0.7718925,0.232,0.24241444,0.0885669118316673,0.021443493426840654,0.034128454,0.83502394,0.8391090860350336,0.46404705856579714
PVL,Cancer Epithelial,COL1A1,DDR1,0.676129,0.116,0.295825,0.44054541033878114,-0.15901938354805456,0.15517116,0.8482859,0.8869806013623464,0.46404705856579714
CAFs,CAFs,THBS2,SDC1,0.5704678,0.0,0.24096118,0.5876133054834162,1.878124428270283,0.3356138,0.8346094,0.017688151342452645,0.465483647599294
CAFs,Cancer Epithelial,LAMA4,CD44,0.24486282,0.123,0.058333192,0.05325964472056256,-0.0661251151786863,0.03192686,0.7128818,1.0,0.4665613210894717
PVL,Cancer Epithelial,FN1,PLAUR,0.5941369,1.0,0.24069455,-0.24062916635943615,-1.2773230685131138,0.007852007,0.834533,1.0,0.46692335370626115
PVL,Cancer Epithelial,THBS1,CD47,0.5793189,0.0,0.2975173,0.25310536623488716,0.4687479106008592,0.061875727,0.8486526,0.1850135155915593,0.46692335370626115
CAFs,PVL,HLA-A,APLP2,0.559266,0.993,0.25998375,-0.07363702774583496,-0.09134229161587148,0.015295618,0.8397872,1.0,0.46692335370626115
T-cells,Myeloid,PKM,CD44,0.87441766,0.0,0.72475356,0.47753610722674766,1.3033881745330191,0.07960014,0.89745414,0.054724434373802776,0.4673499584685765
T-cells,Plasmablasts,HLA-B,CD3D,1.5014658,0.054,0.53348523,0.08109059857344346,-0.1529753520775316,0.0125956405,0.88247216,1.0,0.4673499584685765
PVL,Cancer Epithelial,APOE,LSR,0.567604,0.0,0.29805955,0.4951360164930296,0.3996697036523621,0.09257256,0.84876955,0.21198433593756744,0.4683660253590796
CAFs,Cancer Epithelial,TIMP3,CD44,0.8325484,0.0,0.2987628,0.29109225708977776,0.8864523078646065,0.05329911,0.8489207,0.18589821701832737,0.4698115097526012
Plasmablasts,Endothelial,COL1A2,CD36,0.6061643,0.993,0.24062183,0.02889408468280824,-1.2780475874420756,0.020384017,0.83451205,1.0,0.4698115097526012
Cancer Epithelial,CAFs,TNC,SDC1,0.24415651,0.0,0.05834005,0.2919222685962021,0.6280165480862816,0.14673561,0.71289384,0.1199772058552131,0.47100854698848527
T-cells,Endothelial,HLA-A,APLP2,0.8724735,0.0,0.65267783,0.19259458310290767,0.5535966055986923,0.03839898,0.8925328,0.4222564380694656,0.47108677954779593
CAFs,Cancer Epithelial,COL6A2,SDC1,0.76266134,0.0,0.23913896,0.47769807968072914,1.142974380099729,0.17730835,0.8340848,0.017688151342452645,0.4712601213302543
Endothelial,T-cells,MYL9,CD69,0.6814957,0.0,0.29902717,0.434313952926719,0.6043469509265629,0.03848568,0.84897745,0.4189863164675644,0.4712601213302543
Endothelial,PVL,GNAI2,CAV1,0.5990181,0.0,0.23905858,0.3801743310028205,1.269016501632859,0.13068728,0.83406156,0.04639232674695971,0.47271155110979207
CAFs,Cancer Epithelial,CALM1,PTPRA,0.58818185,0.062,0.2991556,0.15588384969718797,-0.0006644592526793835,0.042927545,0.8490049,0.6009487980341347,0.47271155110979207
CAFs,Plasmablasts,MYL9,CD69,0.55589664,0.002,0.27988574,0.15066001796318743,-0.19912405852839232,0.03602212,0.8446874,0.957669545655592,0.4741661148154243
CAFs,PVL,COL5A2,ITGA1_ITGB1,0.6300439,0.0,0.29977977,0.5143900104501745,1.698536519863557,0.355506,0.8491385,0.017688151342452645,0.4741661148154243
Endothelial,Endothelial,LGALS1,ITGB1,0.87117547,1.0,0.7564074,-0.2532144773338618,-1.019464816309713,0.012198254,0.8994046,1.0,0.47483469621387986
B-cells,B-cells,MIF,CD74_CXCR4,0.25567502,0.939,0.058547817,-0.09841787213943848,-0.7858804257695606,0.008363992,0.7132575,1.0,0.4754505653672141
Plasmablasts,Cancer Epithelial,FAM3C,LAMP1,0.5777234,0.0,0.23803574,0.3449560327759104,0.03188359145877345,0.04069421,0.8337646,0.5532911952303713,0.4756235021828087
Plasmablasts,Myeloid,FN1,CD44,0.5599597,0.994,0.30036974,0.08465423860267193,-0.8625219417183437,0.022599274,0.8492644,1.0,0.4756235021828087
PVL,Cancer Epithelial,VIM,CD44,0.83672416,0.291,0.3004712,0.01608350167990321,-0.14028420029027905,0.021411097,0.849286,1.0,0.4770840302195649
Cancer Epithelial,Cancer Epithelial,MMP7,SDC1,0.75919366,0.0,0.23790853,0.847660599868594,1.1242296095991626,0.15053529,0.8337276,0.017688151342452645,0.4770840302195649
T-cells,Cancer Epithelial,CCL5,SDC1,0.7582377,0.0,0.23756933,0.6225393644379977,1.6474037325786253,0.13082588,0.8336286,0.017688151342452645,0.47854754515899
Endothelial,Myeloid,HLA-DRA,CD4,0.6876974,0.0,0.3009396,0.467478364874916,0.45046523251280923,0.13413198,0.8493857,0.17890870667379827,0.47854754515899
CAFs,PVL,COL6A3,ITGA1_ITGB1,0.98888993,0.0,0.5282311,0.6717575198975922,2.1550603908331682,0.38036147,0.8819579,0.017688151342452645,0.47859345782392615
CAFs,Cancer Epithelial,PTN,SDC1,0.25413978,0.0,0.05870033,0.25479233184290295,0.5370551464182161,0.11307435,0.71352345,0.18063728066575183,0.4798873792763414
T-cells,Cancer Epithelial,CCL5,SDC4,0.7820939,0.0,0.30145898,0.713584585353577,1.8398479677817252,0.12704188,0.84949595,0.017688151342452645,0.4800138919476509
Endothelial,Cancer Epithelial,VCAN,ITGB1,0.8876102,0.0,0.52787465,0.19960928965077504,0.033874836087375404,0.04569058,0.8819228,0.5512856107220321,0.48047692801787256
Plasmablasts,PVL,FN1,SDC2,0.55031186,0.998,0.2917806,0.0003625393117081821,-0.6755719749461833,0.026772916,0.847398,1.0,0.4814833895232453
PVL,CAFs,COL1A1,SDC1,0.6788044,0.256,0.30159205,0.16448548507030347,0.06643880795686308,0.08342413,0.84952414,0.8584280526240208,0.4814833895232453
Plasmablasts,T-cells,LGALS1,CD69,0.8639939,0.929,0.6962166,0.25917215397547455,-0.08403043868889659,0.026857473,0.89559084,1.0,0.48236311633610973
Plasmablasts,Plasmablasts,FN1,CD79A,0.5502312,0.957,0.2917088,0.5864667459693191,-0.8427611017387803,0.026834477,0.84738207,1.0,0.48295572440465706
Myeloid,B-cells,CXCL8,CD79A,0.55290526,0.0,0.30180073,1.2400641597570616,1.6532076403037512,0.3697762,0.84956837,0.017688151342452645,0.48295572440465706
PVL,Cancer Epithelial,TIMP3,DDR1,0.56860507,0.0,0.23679961,0.5389510330496396,0.4518255903705394,0.21130836,0.83340347,0.17804908681449885,0.48295572440465706
PVL,Endothelial,COL1A1,CD93,0.86236095,0.0,0.6972601,0.404510579639815,0.4520194022231352,0.15332985,0.8956609,0.17719256840614833,0.4842520166773937
Cancer Epithelial,Myeloid,TIMP1,CD63,1.1999649,0.999,0.52723664,-0.2050763340454213,-1.5122039647348844,0.0070064175,0.8818598,1.0,0.4842520166773937
CAFs,Cancer Epithelial,CCL5,SDC1,0.25460312,0.047,0.05886473,0.09755797870970875,0.04010791723209711,0.03241593,0.7138092,0.7625084981569302,0.484319021580912
Cancer Epithelial,Cancer Epithelial,VEGFA,ITGB1,0.8071036,0.0,0.30286017,0.38770368431058694,0.2164605648448807,0.08148731,0.8497921,0.34745887615245874,0.48443121681956536
Myeloid,B-cells,HMGB1,CXCR4,0.76972514,0.279,0.23649162,0.07343583673618316,-0.10797744528572903,0.018441377,0.8333131,1.0,0.4859095519955585
Endothelial,Myeloid,ANXA1,FPR1,0.7180978,0.0,0.30372396,0.49982972611232945,0.8259071811227454,0.19067478,0.8499738,0.038775697319643566,0.4859095519955585
Plasmablasts,T-cells,LGALS1,PTPRC,0.8619613,0.908,0.69361573,0.28363924082040815,-0.12878106758865493,0.02970972,0.8954157,1.0,0.48614372488227964
CAFs,Myeloid,MIF,CD74_CXCR4,0.59079033,0.0,0.30394503,0.29614486085597497,0.7538233817655184,0.04342081,0.8500202,0.31864881902803927,0.4873910514529254
Myeloid,Cancer Epithelial,MDK,ITGA6_ITGB1,0.26783788,1.0,0.059298202,-0.20090443878602532,-1.1073237877636906,0.009004018,0.714558,1.0,0.488745435667904
Cancer Epithelial,T-cells,LUM,ITGB1,0.54853773,1.0,0.29738748,-0.32472802027228836,-2.0618882587829512,0.006980609,0.8486246,1.0,0.48887555916977843
B-cells,Endothelial,MDK,ITGA6_ITGB1,0.55863833,0.714,0.3040291,0.19460571161587334,0.20150742796690058,0.0461647,0.8500378,1.0,0.48887555916977843
Cancer Epithelial,Myeloid,FN1,CD44,0.86032474,0.101,0.70573413,0.2604580176267791,-0.009664745279853393,0.053098157,0.89622396,0.6425950023982532,0.48993503105901937
Endothelial,Cancer Epithelial,HSPG2,SDC1,0.7489755,0.0,0.23428282,0.6254397405513066,1.4249023247917627,0.22079061,0.8326604,0.017688151342452645,0.49036291782830016
PVL,Cancer Epithelial,COL4A2,CD44,0.8471642,0.0,0.30474234,0.31685189497571864,0.7419843484638307,0.048054818,0.8501871,0.24724444624971134,0.49036291782830016
Myeloid,CAFs,SERPINA1,LRP1,0.5530827,0.0,0.3058868,0.8056574410168471,1.7650145330970952,0.5104357,0.85042566,0.010753780629636283,0.4918534508926572
PVL,Endothelial,COL6A1,ITGA6,0.5480354,0.0,0.29408503,0.43000159296926577,1.1717592089592217,0.17502141,0.84790593,0.022890376501367833,0.4918534508926572
B-cells,Cancer Epithelial,VCAN,ITGB1,0.7821552,0.069,0.23313001,0.09039882484869334,-0.6424136124591476,0.02017874,0.8323164,1.0,0.4918534508926572
Plasmablasts,Cancer Epithelial,SPP1,CD44,0.24774502,0.906,0.059512336,-0.07224345683557636,-1.771482971388431,0.009014112,0.7149255,1.0,0.4931666544373655
CAFs,Endothelial,YBX1,NOTCH1,0.663253,0.133,0.30594823,0.18536492008443428,0.42749774151809183,0.0730992,0.8504385,0.6973335973950068,0.4933468403506648
Myeloid,B-cells,TIMP1,CD63,0.57038635,1.0,0.3059594,-0.586821113947305,-2.4711867918645725,0.0040658773,0.8504408,1.0,0.49484341096567047
PVL,CAFs,COL4A1,SDC1,0.55625594,0.0,0.23300743,0.400376673207223,1.325296624457062,0.17342363,0.83227974,0.03663317938617804,0.49484341096567047
Endothelial,Endothelial,EDN1,ADGRL4,0.8568696,0.0,0.69732314,1.0274709979831096,2.610660426759444,0.87814593,0.8956651,0.0002760472262430054,0.49564213220409475
Cancer Epithelial,Endothelial,YBX1,NOTCH1,1.024284,0.0,0.52058303,0.43749853879186945,0.6413406357872811,0.12438118,0.8811966,0.08803681850428542,0.49564213220409475
Endothelial,CAFs,FN1,SDC1,0.5561085,1.0,0.23292494,0.06285409891385596,-0.07776322051643525,0.046226628,0.83225507,1.0,0.4963428434249939
Myeloid,Cancer Epithelial,FN1,SDC1,0.9527454,0.0,0.30658644,0.21655344689977502,0.09914331942745519,0.06084561,0.8505709,0.47543255520544087,0.4963428434249939
Plasmablasts,T-cells,LUM,ITGB1,0.5464246,1.0,0.294819,-0.3257519764804928,-2.1889446009298505,0.0069203186,0.84806657,1.0,0.4963428434249939
Endothelial,CAFs,HLA-A,APLP2,1.0228217,0.0,0.5199423,0.254715189863086,0.5387959005785601,0.030589754,0.8811321,0.6934602674856905,0.49754984601546925
Endothelial,Plasmablasts,EFNB2,PECAM1,0.24466658,0.001,0.059515644,0.258333462784125,0.30600493307335963,0.1022669,0.7149312,0.2949320034015847,0.49758268093998015
CAFs,Endothelial,THBS2,NOTCH4,0.5656184,0.0,0.23260939,0.6549004381487215,1.8806550832965305,0.55335903,0.8321604,0.017688151342452645,0.4978454637937929
B-cells,T-cells,S100A8,CD69,0.68527275,0.0,0.30724752,0.5210201303345939,0.7731624153151404,0.03210032,0.85070777,0.44182525788075167,0.4978454637937929
Cancer Epithelial,Myeloid,SPP1,CD44,0.54485583,0.005,0.27998593,0.30654077643981464,-0.6454363494800403,0.042408425,0.8447109,1.0,0.49935095145626285
Myeloid,Cancer Epithelial,CALM1,KCNN4,0.62417495,0.004,0.30794922,0.4696891507778563,0.3379078341437436,0.08160322,0.85085255,0.35484620915362963,0.49935095145626285
B-cells,Endothelial,COL1A2,CD36,0.6017801,0.908,0.23218432,0.026551300606657613,-1.2333701130059107,0.019669242,0.8320326,1.0,0.49935095145626285
CAFs,Endothelial,COL6A1,ITGA6,0.8567034,0.0,0.583572,0.7053264304518387,1.9192991351280346,0.34730634,0.88704634,0.017688151342452645,0.4994602230396123
Plasmablasts,Myeloid,VIM,CD44,0.56614196,1.0,0.30871308,0.03081247069729287,-0.6368583469683885,0.021998402,0.85100967,1.0,0.5008596337819995
CAFs,CAFs,C3,IFITM1,0.5440273,0.0,0.26748058,0.33354392278269623,1.355938085675334,0.13216603,0.84169036,0.07425585734669696,0.5008596337819995
T-cells,CAFs,HMGB1,SDC1,1.0677348,0.0,0.51925814,0.3596042877165445,1.1390009852611676,0.073104054,0.88106316,0.07515049614547314,0.5013733602697239
Plasmablasts,Cancer Epithelial,TIMP1,CD63,0.8564563,1.0,0.559062,-0.4123513638254648,-2.225477594575442,0.0074293436,0.88487893,1.0,0.5013733602697239
PVL,Cancer Epithelial,THBS1,ITGA6,0.27022618,0.02,0.06004482,0.10746430966484599,0.24760706068636498,0.05444567,0.71583235,0.7030250955019436,0.5019935182264313
Endothelial,Endothelial,VCAN,ITGB1,0.5992571,0.687,0.31003505,-0.018117819084466854,-0.16961939611775956,0.026835315,0.8512804,1.0,0.5023713518259411
Cancer Epithelial,CAFs,ADAM17,ITGB1,0.6256062,0.0,0.23153162,0.16684411009375893,0.13607382526030215,0.048361503,0.8318358,0.42719746524437974,0.5023713518259411
CAFs,CAFs,THBS1,LRP1,0.54391414,0.0,0.29567704,0.4209619980198052,1.3561928861084676,0.24541686,0.8482537,0.026391027379341604,0.5023713518259411
T-cells,Plasmablasts,LGALS1,CD69,0.59509003,1.0,0.3100808,-0.15655032628987872,-0.715685915639006,0.011961776,0.8512897,1.0,0.5038859453352655
Myeloid,Myeloid,HMGB1,CXCR4,0.8724103,0.007,0.5171035,0.27925881092544874,0.6419982564320437,0.04032321,0.8808451,0.3934132321026922,0.505207375755532
CAFs,PVL,PLA2G2A,ITGB1,0.85499996,0.0,0.5620459,0.38333407476830317,2.3560262891826884,0.16392241,0.8851498,0.044847339613810044,0.505207375755532
Cancer Epithelial,Myeloid,CD99,CD81,0.5739519,0.888,0.31044856,-0.0023492384083843437,-0.5113253599047975,0.031099122,0.85136473,1.0,0.5054037436411905
Plasmablasts,Cancer Epithelial,COL3A1,DDR1,0.2469852,1.0,0.060245957,0.205748587901386,-1.481237149424787,0.032017633,0.7161724,1.0,0.5063991693474026
CAFs,Myeloid,C3,CD81,0.5745075,0.0,0.31093326,0.4505210376387685,1.6358811513972942,0.20204812,0.8514634,0.017688151342452645,0.5069244228585654
CAFs,CAFs,HLA-A,APLP2,0.5432235,0.997,0.23466754,-0.09126311064986267,-0.28613846903099205,0.01380619,0.8327747,1.0,0.5069244228585654
Endothelial,Cancer Epithelial,APP,NCSTN,0.5693652,0.0,0.31097758,0.535250360211586,0.902728588939431,0.15268849,0.85147244,0.02558061501191441,0.5084483136296183
CAFs,Cancer Epithelial,FN1,SDC2,1.3353661,0.0,0.5142576,0.31800537200903817,0.7878311315450972,0.047186743,0.8805552,0.25727225336079357,0.5090519464711999
Myeloid,PVL,CD14,ITGB1,0.8535869,0.0,0.55846786,0.6377380020367024,1.317692545772882,0.18643513,0.88482475,0.017688151342452645,0.5090519464711999
Plasmablasts,B-cells,TIMP1,CD63,0.57419026,1.0,0.31135792,-0.5844189836291339,-2.744288491886103,0.0041376175,0.8515497,1.0,0.5099750907568744
B-cells,Myeloid,CD99,CD81,0.28751466,0.999,0.060553707,-0.1981805549497392,-1.2154644725636212,0.006065955,0.71668994,1.0,0.5107996373535773
